scenario_id,scenario_nome,disciplina,area,durata_anni,territorio,tipo_territorio,stock_medici_attivi,pensionamenti_stimati_5y,esodo_dimissioni_stimato_5y,uscite_totali_ssn_5y,moltiplicatore_demografico,fabbisogno_netto_ssn_2031,capacita_assorbimento_privato,fabbisogno_totale_2031,nuovi_diplomati_effettivi_5y,saldo_netto_ssn,isoo,probabilita_bando_ssn_pct,verdetto_carriera_2031,semaforo,dettaglio_prospettiva,qol_score_base,rep_lorda_annua,rep_privato_stimato
scenario_baseline,Scenario 1: Baseline (Inerziale),Endocrinologia e malattie del metabolismo,Medica,4,Lazio,Regione,107,41,11,52,1.057,55,35,90,93,38,1.033,79.9,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,85.3,122900.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Endocrinologia e malattie del metabolismo,Medica,4,Liguria,Regione,28,11,3,14,1.033,14,9,23,24,10,1.043,78.8,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,85.3,122900.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Endocrinologia e malattie del metabolismo,Medica,4,Lombardia,Regione,188,68,19,87,1.054,92,62,154,167,75,1.084,74.4,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,85.3,122900.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Endocrinologia e malattie del metabolismo,Medica,4,Marche,Regione,28,11,3,14,1.042,15,9,24,24,9,1.0,84.4,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,85.3,122900.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Endocrinologia e malattie del metabolismo,Medica,4,Molise,Regione,5,2,0,2,1.034,2,2,4,5,3,1.25,54.0,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,85.3,122900.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Endocrinologia e malattie del metabolismo,Medica,4,Piemonte,Regione,79,30,8,38,1.034,39,26,65,69,30,1.062,76.4,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,85.3,122900.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Endocrinologia e malattie del metabolismo,Medica,4,Puglia,Regione,72,27,7,34,1.049,36,24,60,64,28,1.067,76.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,85.3,122900.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Endocrinologia e malattie del metabolismo,Medica,4,Sardegna,Regione,29,11,3,14,1.048,15,9,24,24,9,1.0,84.4,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,85.3,122900.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Endocrinologia e malattie del metabolismo,Medica,4,Sicilia,Regione,89,36,9,45,1.047,47,29,76,78,31,1.026,81.4,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,85.3,122900.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Endocrinologia e malattie del metabolismo,Medica,4,Toscana,Regione,68,26,7,33,1.037,34,22,56,59,25,1.054,77.9,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,85.3,122900.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Endocrinologia e malattie del metabolismo,Medica,4,Umbria,Regione,16,6,2,8,1.038,8,6,14,15,7,1.071,72.1,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,85.3,122900.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Endocrinologia e malattie del metabolismo,Medica,4,Valle d'Aosta,Regione,2,1,0,1,1.053,1,0,1,0,-1,0.0,95.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,85.3,122900.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Endocrinologia e malattie del metabolismo,Medica,4,Veneto,Regione,91,33,9,42,1.056,44,29,73,78,34,1.068,76.2,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,85.3,122900.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Endocrinologia e malattie del metabolismo,Medica,4,P.A. Bolzano,Regione,10,4,1,5,1.079,5,4,9,10,5,1.111,67.6,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,85.3,122900.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Endocrinologia e malattie del metabolismo,Medica,4,P.A. Trento,Regione,10,4,1,5,1.064,5,4,9,10,5,1.111,67.6,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,85.3,122900.0,46400.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,Italia (Nazionale),Nazionale,2000,760,200,960,1.042,1001,418,1419,1009,8,0.711,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,Abruzzo,Regione,43,16,4,20,1.045,21,8,29,20,-1,0.69,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,Basilicata,Regione,18,7,2,9,1.043,9,4,13,10,1,0.769,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,Calabria,Regione,62,25,6,31,1.048,32,12,44,29,-3,0.659,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,Campania,Regione,189,72,19,91,1.063,97,39,136,93,-4,0.684,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,Emilia-Romagna,Regione,152,58,15,73,1.045,76,32,108,78,2,0.722,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,Friuli-Venezia Giulia,Regione,40,15,4,19,1.038,20,8,28,20,0,0.714,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,Lazio,Regione,194,74,19,93,1.057,98,41,139,98,0,0.705,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,Liguria,Regione,51,20,5,25,1.033,26,10,36,24,-2,0.667,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,Lombardia,Regione,341,123,34,157,1.054,165,71,236,172,7,0.729,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,Marche,Regione,50,19,5,24,1.042,25,10,35,24,-1,0.686,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,Molise,Regione,10,4,1,5,1.034,5,2,7,5,0,0.714,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,Piemonte,Regione,144,55,14,69,1.034,71,31,102,74,3,0.725,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,Puglia,Regione,131,50,13,63,1.049,66,29,95,69,3,0.726,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,Sardegna,Regione,53,20,5,25,1.048,26,10,36,24,-2,0.667,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,Sicilia,Regione,162,65,16,81,1.047,85,34,119,83,-2,0.697,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,Toscana,Regione,124,47,12,59,1.037,61,27,88,64,3,0.727,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,Umbria,Regione,29,11,3,14,1.038,15,6,21,15,0,0.714,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,Valle d'Aosta,Regione,4,2,0,2,1.053,2,0,2,0,-2,0.0,95.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,Veneto,Regione,165,60,16,76,1.056,80,34,114,83,3,0.728,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,P.A. Bolzano,Regione,18,6,2,8,1.079,9,4,13,10,1,0.769,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Gastroenterologia,Medica,4,P.A. Trento,Regione,19,7,2,9,1.064,10,4,14,10,0,0.714,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,129900.0,51800.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Geriatria,Medica,4,Italia (Nazionale),Nazionale,1350,513,135,648,0.998,679,363,1042,1638,959,1.572,49.1,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",66.5,106200.0,27700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Geriatria,Medica,4,Abruzzo,Regione,29,11,3,14,1.065,16,8,24,34,18,1.417,55.7,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,66.5,106200.0,27700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Geriatria,Medica,4,Basilicata,Regione,12,5,1,6,1.06,7,3,10,13,6,1.3,63.7,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,66.5,106200.0,27700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Geriatria,Medica,4,Calabria,Regione,42,17,4,21,1.079,24,11,35,50,26,1.429,56.8,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,66.5,106200.0,27700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Geriatria,Medica,4,Campania,Regione,128,49,13,62,1.094,71,34,105,155,84,1.476,54.2,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",66.5,106200.0,27700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Geriatria,Medica,4,Emilia-Romagna,Regione,103,39,10,49,1.05,54,28,82,126,72,1.537,50.7,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",66.5,106200.0,27700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Geriatria,Medica,4,Friuli-Venezia Giulia,Regione,27,10,3,13,1.057,14,8,22,34,20,1.545,48.7,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",66.5,106200.0,27700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Geriatria,Medica,4,Lazio,Regione,131,50,13,63,1.063,70,35,105,160,90,1.524,51.8,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",66.5,106200.0,27700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Geriatria,Medica,4,Liguria,Regione,35,14,4,18,1.032,20,9,29,42,22,1.448,56.4,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,66.5,106200.0,27700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Geriatria,Medica,4,Lombardia,Regione,230,83,23,106,1.064,118,62,180,281,163,1.561,49.7,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",66.5,106200.0,27700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Geriatria,Medica,4,Marche,Regione,34,13,3,16,1.042,17,9,26,42,25,1.615,47.9,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",66.5,106200.0,27700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Geriatria,Medica,4,Molise,Regione,7,3,1,4,1.055,4,2,6,8,4,1.333,59.2,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,66.5,106200.0,27700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Geriatria,Medica,4,Piemonte,Regione,97,37,10,47,1.046,52,26,78,118,66,1.513,52.2,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",66.5,106200.0,27700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Geriatria,Medica,4,Puglia,Regione,89,34,9,43,1.083,49,24,73,109,60,1.493,53.2,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",66.5,106200.0,27700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Geriatria,Medica,4,Sardegna,Regione,36,14,4,18,1.064,20,9,29,42,22,1.448,56.4,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,66.5,106200.0,27700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Geriatria,Medica,4,Sicilia,Regione,109,43,11,54,1.078,61,30,91,134,73,1.473,53.9,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",66.5,106200.0,27700.0
scenario_baseline,Scenario 1: Baseline (Inerziale),Geriatria,Medica,4,Toscana,Regione,84,32,8,40,1.05,44,22,66,101,57,1.53,51.6,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",66.5,106200.0,27700.0
